П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;8,5;0,34
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,75;0,51
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;13;0,52
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,75;0,51
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;13;0,52
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,75;0,51
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;9;0,36
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
П10;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;8,75;0,35
449;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
449;2n;P. ridibundus;Pisochne;L-E-R;12,5;0,5
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;14,5;0,58
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;12,5;0,5
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;12,5;0,5
449;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;7,75;0,31
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;8,25;0,33
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
449;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
449;2n;P. ridibundus;Pisochne;L-E-R;8,75;0,35
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;9;0,36
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
449;2n;P. ridibundus;Pisochne;L-E-R;13;0,52
449;2n;P. ridibundus;Pisochne;L-E-R;8,25;0,33
449;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
449;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
449;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
449;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;8,75;0,35
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;8,5;0,34
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;8,75;0,35
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
449;2n;P. ridibundus;Pisochne;L-E-R;8;0,32
449;2n;P. ridibundus;Pisochne;L-E-R;8;0,32
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;8,25;0,33
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;8;0,32
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;14,75;0,59
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;13;0,52
449;2n;P. ridibundus;Pisochne;L-E-R;13;0,52
449;2n;P. ridibundus;Pisochne;L-E-R;8,25;0,33
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;8;0,32
449;2n;P. ridibundus;Pisochne;L-E-R;12,5;0,5
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;8,75;0,35
449;2n;P. ridibundus;Pisochne;L-E-R;13;0,52
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;8,75;0,35
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
449;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
449;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
449;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
449;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
449;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
448;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
448;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
448;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
448;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
448;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
448;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
448;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;9;0,36
448;2n;P. ridibundus;Pisochne;L-E-R;13;0,52
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
448;2n;P. ridibundus;Pisochne;L-E-R;12,5;0,5
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
448;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;8,25;0,33
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
448;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
448;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
448;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
448;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
448;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
448;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
448;2n;P. ridibundus;Pisochne;L-E-R;13;0,52
448;2n;P. ridibundus;Pisochne;L-E-R;8,25;0,33
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;8,5;0,34
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;8;0,32
448;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
448;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
448;2n;P. ridibundus;Pisochne;L-E-R;8,25;0,33
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
448;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
448;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
448;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
448;2n;P. ridibundus;Pisochne;L-E-R;13,5;0,54
448;2n;P. ridibundus;Pisochne;L-E-R;8;0,32
448;2n;P. ridibundus;Pisochne;L-E-R;9;0,36
448;2n;P. ridibundus;Pisochne;L-E-R;9;0,36
448;2n;P. ridibundus;Pisochne;L-E-R;8,75;0,35
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;8,5;0,34
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;12,75;0,51
448;2n;P. ridibundus;Pisochne;L-E-R;16,25;0,65
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;8,75;0,35
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;10,5;0,42
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;12,25;0,49
448;2n;P. ridibundus;Pisochne;L-E-R;9,25;0,37
448;2n;P. ridibundus;Pisochne;L-E-R;12,5;0,5
448;2n;P. ridibundus;Pisochne;L-E-R;13,25;0,53
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;10;0,4
448;2n;P. ridibundus;Pisochne;L-E-R;11,5;0,46
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;9,5;0,38
448;2n;P. ridibundus;Pisochne;L-E-R;8,5;0,34
448;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;14;0,56
448;2n;P. ridibundus;Pisochne;L-E-R;11;0,44
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;12;0,48
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;11,25;0,45
448;2n;P. ridibundus;Pisochne;L-E-R;11,75;0,47
448;2n;P. ridibundus;Pisochne;L-E-R;9,75;0,39
448;2n;P. ridibundus;Pisochne;L-E-R;10,75;0,43
448;2n;P. ridibundus;Pisochne;L-E-R;12,5;0,5
448;2n;P. ridibundus;Pisochne;L-E-R;10,25;0,41
450;2n;P. lessonae;Pisochne;L-E-R;10,25;0,41
450;2n;P. lessonae;Pisochne;L-E-R;9,5;0,38
450;2n;P. lessonae;Pisochne;L-E-R;10;0,4
450;2n;P. lessonae;Pisochne;L-E-R;9,25;0,37
450;2n;P. lessonae;Pisochne;L-E-R;9;0,36
450;2n;P. lessonae;Pisochne;L-E-R;9,75;0,39
450;2n;P. lessonae;Pisochne;L-E-R;9,75;0,39
450;2n;P. lessonae;Pisochne;L-E-R;12,25;0,49
450;2n;P. lessonae;Pisochne;L-E-R;10,5;0,42
450;2n;P. lessonae;Pisochne;L-E-R;9,75;0,39
450;2n;P. lessonae;Pisochne;L-E-R;10,25;0,41
450;2n;P. lessonae;Pisochne;L-E-R;10,25;0,41
450;2n;P. lessonae;Pisochne;L-E-R;10,5;0,42
450;2n;P. lessonae;Pisochne;L-E-R;10;0,4
450;2n;P. lessonae;Pisochne;L-E-R;9,25;0,37
450;2n;P. lessonae;Pisochne;L-E-R;9;0,36
450;2n;P. lessonae;Pisochne;L-E-R;9;0,36
450;2n;P. lessonae;Pisochne;L-E-R;10;0,4
450;2n;P. lessonae;Pisochne;L-E-R;10;0,4
450;2n;P. lessonae;Pisochne;L-E-R;10,75;0,43
